WorkerID 	 TimeReceived 	  ParticipantIP 	 Controller 	 Item 	 Element 	 Type 	 Group 	 WordNumber 	 Word 	 ReadingTime 	 Newline 	 Sentence 
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	41	0	block12-HL-List3	NULL	3	to	192	False	We intended to select the contestant after the workshop.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	41	0	block12-HL-List3	NULL	4	select	170	False	We intended to select the contestant after the workshop.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	41	0	block12-HL-List3	NULL	5	the contestant	134	False	We intended to select the contestant after the workshop.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	41	0	block12-HL-List3	NULL	6	after	154	False	We intended to select the contestant after the workshop.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	41	0	block12-HL-List3	NULL	7	the workshop.	152	False	We intended to select the contestant after the workshop.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	42	0	block12-filler-List3	NULL	1	She	186	False	She should reschedule the interview for her sister's wedding.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	42	0	block12-filler-List3	NULL	2	should	191	False	She should reschedule the interview for her sister's wedding.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	42	0	block12-filler-List3	NULL	3	reschedule	204	False	She should reschedule the interview for her sister's wedding.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	42	0	block12-filler-List3	NULL	4	the interview	222	False	She should reschedule the interview for her sister's wedding.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	42	0	block12-filler-List3	NULL	5	for	218	False	She should reschedule the interview for her sister's wedding.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	42	0	block12-filler-List3	NULL	6	her sister's	217	False	She should reschedule the interview for her sister's wedding.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	42	0	block12-filler-List3	NULL	7	wedding.	222	False	She should reschedule the interview for her sister's wedding.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	43	0	block12-fillerQ-List3	NULL	1	He	325	False	He finally found a publisher for his latest book.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	43	0	block12-fillerQ-List3	NULL	2	finally	193	False	He finally found a publisher for his latest book.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	43	0	block12-fillerQ-List3	NULL	3	found	211	False	He finally found a publisher for his latest book.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	43	0	block12-fillerQ-List3	NULL	4	a publisher	246	False	He finally found a publisher for his latest book.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	43	0	block12-fillerQ-List3	NULL	5	for	245	False	He finally found a publisher for his latest book.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	43	0	block12-fillerQ-List3	NULL	6	his	248	False	He finally found a publisher for his latest book.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	43	0	block12-fillerQ-List3	NULL	7	latest book.	244	False	He finally found a publisher for his latest book.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	Question	43	1	block12-fillerQ-List3	NULL	He has written a book%2C but it is not currently published.	True	1	2065
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	40	0	block11-fillerQ-List3	NULL	1	Someone	168	False	Someone is printing many copies of the memo.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	40	0	block11-fillerQ-List3	NULL	2	is	156	False	Someone is printing many copies of the memo.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	40	0	block11-fillerQ-List3	NULL	3	printing	151	False	Someone is printing many copies of the memo.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	40	0	block11-fillerQ-List3	NULL	4	many	149	False	Someone is printing many copies of the memo.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	40	0	block11-fillerQ-List3	NULL	5	copies	121	False	Someone is printing many copies of the memo.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	40	0	block11-fillerQ-List3	NULL	6	of	148	False	Someone is printing many copies of the memo.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	40	0	block11-fillerQ-List3	NULL	7	the memo.	149	False	Someone is printing many copies of the memo.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	Question	40	1	block11-fillerQ-List3	NULL	This person likely knows how to operate a xerox machine.	False	0	1653
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	38	0	block11-HH-List3	NULL	1	She	140	False	She strived to rescue the child while driving.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	38	0	block11-HH-List3	NULL	2	strived	171	False	She strived to rescue the child while driving.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	38	0	block11-HH-List3	NULL	3	to	155	False	She strived to rescue the child while driving.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	38	0	block11-HH-List3	NULL	4	rescue	142	False	She strived to rescue the child while driving.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	38	0	block11-HH-List3	NULL	5	the child	152	False	She strived to rescue the child while driving.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	38	0	block11-HH-List3	NULL	6	while	156	False	She strived to rescue the child while driving.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	38	0	block11-HH-List3	NULL	7	driving.	110	False	She strived to rescue the child while driving.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	39	0	block11-filler-List3	NULL	1	She	176	False	She read the book to her grandmother in the hospital.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	39	0	block11-filler-List3	NULL	2	read	177	False	She read the book to her grandmother in the hospital.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	39	0	block11-filler-List3	NULL	3	the book	165	False	She read the book to her grandmother in the hospital.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	39	0	block11-filler-List3	NULL	4	to	169	False	She read the book to her grandmother in the hospital.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	39	0	block11-filler-List3	NULL	5	her grandmother	172	False	She read the book to her grandmother in the hospital.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	39	0	block11-filler-List3	NULL	6	in	125	False	She read the book to her grandmother in the hospital.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	39	0	block11-filler-List3	NULL	7	the hospital.	157	False	She read the book to her grandmother in the hospital.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	34	0	block9-fillerQ-List3	NULL	1	Someone	188	False	Someone hit a car with her scooter yesterday.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	34	0	block9-fillerQ-List3	NULL	2	hit	271	False	Someone hit a car with her scooter yesterday.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	34	0	block9-fillerQ-List3	NULL	3	a car	219	False	Someone hit a car with her scooter yesterday.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	34	0	block9-fillerQ-List3	NULL	4	with	208	False	Someone hit a car with her scooter yesterday.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	34	0	block9-fillerQ-List3	NULL	5	her	175	False	Someone hit a car with her scooter yesterday.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	34	0	block9-fillerQ-List3	NULL	6	scooter	172	False	Someone hit a car with her scooter yesterday.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	34	0	block9-fillerQ-List3	NULL	7	yesterday.	311	False	Someone hit a car with her scooter yesterday.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	Question	34	1	block9-fillerQ-List3	NULL	Someone probably lost control of her vehicle.	False	0	2514
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	32	0	block9-LH-List3	NULL	1	They	175	False	They failed to tow the man during the storm.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	32	0	block9-LH-List3	NULL	2	failed	178	False	They failed to tow the man during the storm.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	32	0	block9-LH-List3	NULL	3	to	168	False	They failed to tow the man during the storm.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	32	0	block9-LH-List3	NULL	4	tow	257	False	They failed to tow the man during the storm.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	32	0	block9-LH-List3	NULL	5	the man	224	False	They failed to tow the man during the storm.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	32	0	block9-LH-List3	NULL	6	during	201	False	They failed to tow the man during the storm.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	32	0	block9-LH-List3	NULL	7	the storm.	270	False	They failed to tow the man during the storm.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	33	0	block9-filler-List3	NULL	1	We	181	False	We went on strike after trying to negotiate.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	33	0	block9-filler-List3	NULL	2	went on	168	False	We went on strike after trying to negotiate.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	33	0	block9-filler-List3	NULL	3	strike	205	False	We went on strike after trying to negotiate.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	33	0	block9-filler-List3	NULL	4	after	196	False	We went on strike after trying to negotiate.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	33	0	block9-filler-List3	NULL	5	trying	178	False	We went on strike after trying to negotiate.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	33	0	block9-filler-List3	NULL	6	to	167	False	We went on strike after trying to negotiate.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	33	0	block9-filler-List3	NULL	7	negotiate.	156	False	We went on strike after trying to negotiate.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	27	0	block7-filler-List3	NULL	1	We	92	False	We persuade the patients to quit drinking alcohol.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	27	0	block7-filler-List3	NULL	2	persuade	41	False	We persuade the patients to quit drinking alcohol.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	27	0	block7-filler-List3	NULL	3	the patients	148	False	We persuade the patients to quit drinking alcohol.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	27	0	block7-filler-List3	NULL	4	to	134	False	We persuade the patients to quit drinking alcohol.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	27	0	block7-filler-List3	NULL	5	quit	170	False	We persuade the patients to quit drinking alcohol.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	27	0	block7-filler-List3	NULL	6	drinking	148	False	We persuade the patients to quit drinking alcohol.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	27	0	block7-filler-List3	NULL	7	alcohol.	118	False	We persuade the patients to quit drinking alcohol.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	28	0	block7-fillerQ-List3	NULL	1	Her	194	False	Her teenage sister developed an app for banking.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	28	0	block7-fillerQ-List3	NULL	2	teenage	207	False	Her teenage sister developed an app for banking.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	28	0	block7-fillerQ-List3	NULL	3	sister	174	False	Her teenage sister developed an app for banking.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	28	0	block7-fillerQ-List3	NULL	4	developed	262	False	Her teenage sister developed an app for banking.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	28	0	block7-fillerQ-List3	NULL	5	an app	177	False	Her teenage sister developed an app for banking.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	28	0	block7-fillerQ-List3	NULL	6	for	228	False	Her teenage sister developed an app for banking.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	28	0	block7-fillerQ-List3	NULL	7	banking.	317	False	Her teenage sister developed an app for banking.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	Question	28	1	block7-fillerQ-List3	NULL	Her sister probably knows very little about software.	False	1	1853
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	26	0	block7-HH-List3	NULL	1	We	262	False	We began to punish the child despite the opposition.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	26	0	block7-HH-List3	NULL	2	began	74	False	We began to punish the child despite the opposition.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	26	0	block7-HH-List3	NULL	3	to	145	False	We began to punish the child despite the opposition.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	26	0	block7-HH-List3	NULL	4	punish	120	False	We began to punish the child despite the opposition.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	26	0	block7-HH-List3	NULL	5	the child	147	False	We began to punish the child despite the opposition.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	26	0	block7-HH-List3	NULL	6	despite	154	False	We began to punish the child despite the opposition.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	26	0	block7-HH-List3	NULL	7	the opposition.	139	False	We began to punish the child despite the opposition.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	23	0	block6-LL-List3	NULL	1	He	154	False	He refused to dismiss the principal for such misbehavior.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	23	0	block6-LL-List3	NULL	2	refused	175	False	He refused to dismiss the principal for such misbehavior.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	23	0	block6-LL-List3	NULL	3	to	160	False	He refused to dismiss the principal for such misbehavior.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	23	0	block6-LL-List3	NULL	4	dismiss	155	False	He refused to dismiss the principal for such misbehavior.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	23	0	block6-LL-List3	NULL	5	the principal	155	False	He refused to dismiss the principal for such misbehavior.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	23	0	block6-LL-List3	NULL	6	for	158	False	He refused to dismiss the principal for such misbehavior.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	23	0	block6-LL-List3	NULL	7	such misbehavior.	161	False	He refused to dismiss the principal for such misbehavior.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	24	0	block6-filler-List3	NULL	1	He	170	False	He saw a traffic light while driving on the highway.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	24	0	block6-filler-List3	NULL	2	saw	163	False	He saw a traffic light while driving on the highway.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	24	0	block6-filler-List3	NULL	3	a traffic light	148	False	He saw a traffic light while driving on the highway.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	24	0	block6-filler-List3	NULL	4	while	157	False	He saw a traffic light while driving on the highway.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	24	0	block6-filler-List3	NULL	5	driving	136	False	He saw a traffic light while driving on the highway.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	24	0	block6-filler-List3	NULL	6	on	154	False	He saw a traffic light while driving on the highway.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	24	0	block6-filler-List3	NULL	7	the highway.	159	False	He saw a traffic light while driving on the highway.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	25	0	block6-fillerQ-List3	NULL	1	Someone	153	False	Someone purchased a poetry book for a class.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	25	0	block6-fillerQ-List3	NULL	2	purchased	146	False	Someone purchased a poetry book for a class.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	25	0	block6-fillerQ-List3	NULL	3	a poetry	166	False	Someone purchased a poetry book for a class.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	25	0	block6-fillerQ-List3	NULL	4	book	147	False	Someone purchased a poetry book for a class.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	25	0	block6-fillerQ-List3	NULL	5	for	149	False	Someone purchased a poetry book for a class.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	25	0	block6-fillerQ-List3	NULL	6	a	139	False	Someone purchased a poetry book for a class.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	25	0	block6-fillerQ-List3	NULL	7	class.	131	False	Someone purchased a poetry book for a class.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	Question	25	1	block6-fillerQ-List3	NULL	This person was likely a civil engineering student.	True	0	2357
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	19	0	block4-fillerQ-List3	NULL	1	Courtney	167	False	Courtney showed that her employer was negligent.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	19	0	block4-fillerQ-List3	NULL	2	showed	160	False	Courtney showed that her employer was negligent.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	19	0	block4-fillerQ-List3	NULL	3	that	148	False	Courtney showed that her employer was negligent.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	19	0	block4-fillerQ-List3	NULL	4	her	145	False	Courtney showed that her employer was negligent.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	19	0	block4-fillerQ-List3	NULL	5	employer	164	False	Courtney showed that her employer was negligent.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	19	0	block4-fillerQ-List3	NULL	6	was	143	False	Courtney showed that her employer was negligent.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	19	0	block4-fillerQ-List3	NULL	7	negligent.	138	False	Courtney showed that her employer was negligent.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	Question	19	1	block4-fillerQ-List3	NULL	The company that Courtney works for could be sued.	True	1	3812
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	17	0	block4-HL-List3	NULL	1	They	154	False	They asked to torture the slave during the weekend.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	17	0	block4-HL-List3	NULL	2	asked	154	False	They asked to torture the slave during the weekend.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	17	0	block4-HL-List3	NULL	3	to	149	False	They asked to torture the slave during the weekend.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	17	0	block4-HL-List3	NULL	4	torture	146	False	They asked to torture the slave during the weekend.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	17	0	block4-HL-List3	NULL	5	the slave	155	False	They asked to torture the slave during the weekend.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	17	0	block4-HL-List3	NULL	6	during	145	False	They asked to torture the slave during the weekend.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	17	0	block4-HL-List3	NULL	7	the weekend.	149	False	They asked to torture the slave during the weekend.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	18	0	block4-filler-List3	NULL	1	Someone	194	False	Someone is expected to resign from the position next year.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	18	0	block4-filler-List3	NULL	2	is expected	155	False	Someone is expected to resign from the position next year.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	18	0	block4-filler-List3	NULL	3	to	172	False	Someone is expected to resign from the position next year.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	18	0	block4-filler-List3	NULL	4	resign	149	False	Someone is expected to resign from the position next year.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	18	0	block4-filler-List3	NULL	5	from	159	False	Someone is expected to resign from the position next year.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	18	0	block4-filler-List3	NULL	6	the position	148	False	Someone is expected to resign from the position next year.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	18	0	block4-filler-List3	NULL	7	next year.	153	False	Someone is expected to resign from the position next year.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	37	0	block10-fillerQ-List3	NULL	1	Someone	173	False	Someone ate a bar of cheese at the cafe.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	37	0	block10-fillerQ-List3	NULL	2	ate	155	False	Someone ate a bar of cheese at the cafe.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	37	0	block10-fillerQ-List3	NULL	3	a bar	157	False	Someone ate a bar of cheese at the cafe.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	37	0	block10-fillerQ-List3	NULL	4	of	168	False	Someone ate a bar of cheese at the cafe.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	37	0	block10-fillerQ-List3	NULL	5	cheese	152	False	Someone ate a bar of cheese at the cafe.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	37	0	block10-fillerQ-List3	NULL	6	at	149	False	Someone ate a bar of cheese at the cafe.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	37	0	block10-fillerQ-List3	NULL	7	the cafe.	408	False	Someone ate a bar of cheese at the cafe.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	Question	37	1	block10-fillerQ-List3	NULL	This person probably is lactose intolerant.	False	1	1922
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	36	0	block10-filler-List3	NULL	1	She	159	False	She got disappointed that the parade was canceled.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	36	0	block10-filler-List3	NULL	2	got	156	False	She got disappointed that the parade was canceled.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	36	0	block10-filler-List3	NULL	3	disappointed	153	False	She got disappointed that the parade was canceled.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	36	0	block10-filler-List3	NULL	4	that	154	False	She got disappointed that the parade was canceled.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	36	0	block10-filler-List3	NULL	5	the parade	156	False	She got disappointed that the parade was canceled.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	36	0	block10-filler-List3	NULL	6	was	144	False	She got disappointed that the parade was canceled.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	36	0	block10-filler-List3	NULL	7	canceled.	155	False	She got disappointed that the parade was canceled.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	35	0	block10-LL-List3	NULL	1	He	172	False	He needed to show the salesman during the party.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	35	0	block10-LL-List3	NULL	2	needed	167	False	He needed to show the salesman during the party.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	35	0	block10-LL-List3	NULL	3	to	145	False	He needed to show the salesman during the party.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	35	0	block10-LL-List3	NULL	4	show	152	False	He needed to show the salesman during the party.
A3E9A9O3CLMEW	1527861111	e84b829f6865bbf8adb9b2476bd9375e	DashedSentence	35	0	block10-LL-List3	NULL	5	the salesman	162	False	He needed to show the salesman during the party.
